Configuration Report for Ex_OntEthSvc generated on Wed Sep 12 11:10:28 CDT 2018
 REGION , NETWORK , DESCR , TAG-ACTION , BW-PROF , OUT-TAG , IN-TAG , MCAST-PROF , ID , PON-COS , US-CIR-OVERRIDE , US-PIR-OVERRIDE , DS-PIR-OVERRIDE , DS-CIR-OVERRIDE , HOT-SWAP , ONT , IGMP-SNOOP , DHCP-SNOOP , MAC-FORCE-FORW , IP-SRC-VERIFY , MULTICAST-FILTERING ,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),2503, , ,GE-1-1, , , , , , ,CXNK000F181F,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),55(@HSI-R-Pro-AE),336, , ,GE-1-1, , , , , , ,CXNK00079005,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),135, , ,GE-1-1, , , , , , ,CXNK00078DF5,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),57(@HSI-R-Turbo-AE),219, , ,GE-1-1, , , , , , ,CXNK0008DE8B,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),53(@HSI-LITE-AE),505, , ,GE-1-1, , , , , , ,CXNK0008E425,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),53(@HSI-LITE-AE),106, , ,GE-1-1, , , , , , ,CXNK000A4E1E,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),57(@HSI-R-Turbo-AE),839, , ,GE-1-1, , , , , , ,162631,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),246, , ,GE-1-1, , , , , , ,CXNK000F1B14,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),318, , ,GE-1-1, , , , , , ,CXNK000793B9,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),1511, , ,GE-1-1, , , , , , ,CXNK000F1830,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),55(@HSI-R-Pro-AE),1402, , ,GE-1-1, , , , , , ,156224,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),524, , ,GE-1-1, , , , , , ,CXNK0008E44D,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),55(@HSI-R-Pro-AE),526, , ,GE-1-1, , , , , , ,CXNK0008DDA4,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),57(@HSI-R-Turbo-AE),805, , ,GE-1-1, , , , , , ,CXNK0008E857,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),55(@HSI-R-Pro-AE),323, , ,GE-1-1, , , , , , ,699691,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),124, , ,GE-1-1, , , , , , ,CXNK00079229,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),408, , ,GE-1-1, , , , , , ,CXNK00078D7C,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),907, , ,GE-1-1, , , , , , ,CXNK0008E7FE,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),528, , ,GE-1-1, , , , , , ,CXNK000794BB,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),216, , ,GE-1-1, , , , , , ,CXNK0008DE75,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),1114, , ,GE-1-1, , , , , , ,CXNK000792C9,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),55(@HSI-R-Pro-AE),1323, , ,GE-1-1, , , , , , ,396818,N,Y,Y,Y,Y,
Cave In Rock, , ,3(@AE Data),55(@HSI-R-Pro-AE),232, , ,GE-1-1, , , , , , ,CXNK0007814E,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),53(@HSI-LITE-AE),513, , ,GE-1-1, , , , , , ,CXNK000790DD,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),53(@HSI-LITE-AE),620, , ,GE-1-1, , , , , , ,CXNK0008E464,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),209, , ,GE-1-1, , , , , , ,CXNK0008DE8E,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),55(@HSI-R-Pro-AE),236, , ,GE-1-1, , , , , , ,119019,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),1418, , ,GE-1-1, , , , , , ,CXNK0008DD68,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),830, , ,GE-1-1, , , , , , ,354806,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),307, , ,GE-1-1, , , , , , ,CXNK00079246,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),321, , ,GE-1-1, , , , , , ,CXNK000A534D,N,Y,Y,Y,Y,
Leamington, , ,3(@AE Data),55(@HSI-R-Pro-AE),142, , ,GE-1-1, , , , , , ,295499,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),424, , ,GE-1-1, , , , , , ,CXNK0008E872,N,Y,Y,Y,Y,
Cave In Rock, , ,3(@AE Data),55(@HSI-R-Pro-AE),336, , ,GE-1-1, , , , , , ,CXNK000791FE,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),522, , ,GE-1-1, , , , , , ,CXNK00088233,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),55(@HSI-R-Pro-AE),312, , ,GE-1-1, , , , , , ,CXNK00079472,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),53(@HSI-LITE-AE),306, , ,GE-1-1, , , , , , ,CXNK0008E7E8,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),57(@HSI-R-Turbo-AE),1222, , ,GE-1-1, , , , , , ,340217,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),53(@HSI-LITE-AE),620, , ,GE-1-1, , , , , , ,CXNK00079123,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),2315, , ,GE-1-1, , , , , , ,CXNK00079835,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),2123, , ,GE-1-1, , , , , , ,CXNK0007957C,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),330, , ,GE-1-1, , , , , , ,CXNK00079265,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),53(@HSI-LITE-AE),1319, , ,GE-1-1, , , , , , ,CXNK0007989E,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),2224, , ,GE-1-1, , , , , , ,CXNK000796BA,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),1118, , ,GE-1-1, , , , , , ,CXNK0008DE47,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),803, , ,GE-1-1, , , , , , ,032013,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),418, , ,GE-1-1, , , , , , ,CXNK00079499,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),1113, , ,GE-1-1, , , , , , ,CXNK0008DDC0,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),55(@HSI-R-Pro-AE),801, , ,GE-1-1, , , , , , ,CXNK0008EBA2,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),53(@HSI-LITE-AE),1102, , ,GE-1-1, , , , , , ,CXNK00079624,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),1111, , ,GE-1-1, , , , , , ,CXNK0008DE9E,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),717, , ,GE-1-1, , , , , , ,CXNK000792BA,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),55(@HSI-R-Pro-AE),1506, , ,GE-1-1, , , , , , ,246866,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),53(@HSI-LITE-AE),1619, , ,GE-1-1, , , , , , ,CXNK000798F2,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),55(@HSI-R-Pro-AE),125, , ,GE-1-1, , , , , , ,612520,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),55(@HSI-R-Pro-AE),1305, , ,GE-1-1, , , , , , ,CXNK000A5341,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),2409, , ,GE-1-1, , , , , , ,CXNK000F1941,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),55(@HSI-R-Pro-AE),414, , ,GE-1-1, , , , , , ,CXNK000796DC,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),1113, , ,GE-1-1, , , , , , ,CXNK0007963F,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),55(@HSI-R-Pro-AE),347, , ,GE-1-1, , , , , , ,CXNK000792D3,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),55(@HSI-R-Pro-AE),816, , ,GE-1-1, , , , , , ,CXNK0008EB28,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),55(@HSI-R-Pro-AE),143, , ,GE-1-1, , , , , , ,819810,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),2421, , ,GE-1-1, , , , , , ,CXNK0008DD10,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),1718, , ,GE-1-1, , , , , , ,CXNK000798FB,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),53(@HSI-LITE-AE),1615, , ,GE-1-1, , , , , , ,CXNK0008DDB8,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),604, , ,GE-1-1, , , , , , ,CXNK0007915D,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),55(@HSI-R-Pro-AE),1419, , ,GE-1-1, , , , , , ,681558,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),413, , ,GE-1-1, , , , , , ,CXNK0007054E,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),1415, , ,GE-1-1, , , , , , ,CXNK000797A7,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),53(@HSI-LITE-AE),1422, , ,GE-1-1, , , , , , ,110877,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),55(@HSI-R-Pro-AE),411, , ,GE-1-1, , , , , , ,CXNK0008E3FB,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),55(@HSI-R-Pro-AE),108, , ,GE-1-1, , , , , , ,CXNK000798F6,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),57(@HSI-R-Turbo-AE),1812, , ,GE-1-1, , , , , , ,956018,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),55(@HSI-R-Pro-AE),317, , ,GE-1-1, , , , , , ,911302,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),55(@HSI-R-Pro-AE),1210, , ,GE-1-1, , , , , , ,CXNK0008EB8A,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),434, , ,GE-1-1, , , , , , ,CXNK00079363,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),2308, , ,GE-1-1, , , , , , ,CXNK0008DD7F,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),504, , ,GE-1-1, , , , , , ,CXNK0008E412,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),409, , ,GE-1-1, , , , , , ,CXNK000794FB,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),53(@HSI-LITE-AE),803, , ,GE-1-1, , , , , , ,CXNK0008E3EC,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),55(@HSI-R-Pro-AE),1411, , ,GE-1-1, , , , , , ,447652,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),53(@HSI-LITE-AE),1613, , ,GE-1-1, , , , , , ,CXNK0007971C,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),444, , ,GE-1-1, , , , , , ,CXNK00078F63,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),827, , ,GE-1-1, , , , , , ,437006,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),53(@HSI-LITE-AE),119, , ,GE-1-1, , , , , , ,211889,N,Y,N,N,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),920, , ,GE-1-1, , , , , , ,CXNK0008DD4E,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),53(@HSI-LITE-AE),1118, , ,GE-1-1, , , , , , ,CXNK000793A7,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),330, , ,GE-1-1, , , , , , ,CXNK000793EB,N,Y,Y,Y,Y,
Cave In Rock, , ,3(@AE Data),55(@HSI-R-Pro-AE),113, , ,GE-1-1, , , , , , ,CXNK00078DA6,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),55(@HSI-R-Pro-AE),1513, , ,GE-1-1, , , , , , ,621820,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),55(@HSI-R-Pro-AE),1621, , ,GE-1-1, , , , , , ,585665,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),55(@HSI-R-Pro-AE),1501, , ,GE-1-1, , , , , , ,313504,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),1309, , ,GE-1-1, , , , , , ,CXNK0007970E,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),55(@HSI-R-Pro-AE),416, , ,GE-1-1, , , , , , ,CXNK0007974D,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),1121, , ,GE-1-1, , , , , , ,CXNK0008DD72,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),55(@HSI-R-Pro-AE),1311, , ,GE-1-1, , , , , , ,340515,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),55(@HSI-R-Pro-AE),215, , ,GE-1-1, , , , , , ,CXNK0008E447,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),607, , ,GE-1-1, , , , , , ,CXNK000794A3,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),55(@HSI-R-Pro-AE),326, , ,GE-1-1, , , , , , ,CXNK00079351,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),53(@HSI-LITE-AE),223, , ,GE-1-1, , , , , , ,470357,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),1006, , ,GE-1-1, , , , , , ,CXNK000F1B39,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),55(@HSI-R-Pro-AE),902, , ,GE-1-1, , , , , , ,CXNK0008EB40,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),55(@HSI-R-Pro-AE),431, , ,GE-1-1, , , , , , ,CXNK0006FEAD,N,Y,Y,Y,Y,
Cave In Rock, , ,3(@AE Data),55(@HSI-R-Pro-AE),431, , ,GE-1-1, , , , , , ,CXNK0008DEA4,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),218, , ,GE-1-1, , , , , , ,CXNK0008DE81,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),1608, , ,GE-1-1, , , , , , ,CXNK00079899,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),57(@HSI-R-Turbo-AE),360, , ,GE-2-1, , , , , , ,CXNK0007DD74,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),723, , ,GE-1-1, , , , , , ,CXNK0008E44E,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),55(@HSI-R-Pro-AE),546, , ,GE-1-1, , , , , , ,909916,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),53(@HSI-LITE-AE),225, , ,GE-1-1, , , , , , ,CXNK000794EB,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),53(@HSI-LITE-AE),110, , ,GE-1-1, , , , , , ,CXNK00079062,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),724, , ,GE-1-1, , , , , , ,CXNK000794B2,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),604, , ,GE-1-1, , , , , , ,CXNK0008E82A,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),53(@HSI-LITE-AE),702, , ,GE-1-1, , , , , , ,CXNK0008E481,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),53(@HSI-LITE-AE),117, , ,GE-1-1, , , , , , ,993021,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),53(@HSI-LITE-AE),1105, , ,GE-1-1, , , , , , ,CXNK00079288,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),55(@HSI-R-Pro-AE),507, , ,GE-1-1, , , , , , ,CXNK0008D7B8,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),53(@HSI-LITE-AE),313, , ,GE-1-1, , , , , , ,CXNK00079343,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),53(@HSI-LITE-AE),1602, , ,GE-1-1, , , , , , ,442763,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),53(@HSI-LITE-AE),811, , ,GE-1-1, , , , , , ,CXNK0008E3DE,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),1707, , ,GE-1-1, , , , , , ,CXNK000F1B4E,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),44(@HSI-B-Pro-AE),332, , ,GE-1-1, , , , , , ,252211,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),53(@HSI-LITE-AE),1802, , ,GE-1-1, , , , , , ,533506,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),809, , ,GE-1-1, , , , , , ,CXNK0008DD8C,N,Y,Y,Y,Y,
Cave In Rock, , ,3(@AE Data),55(@HSI-R-Pro-AE),326, , ,GE-1-1, , , , , , ,CXNK00079480,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),53(@HSI-LITE-AE),818, , ,GE-1-1, , , , , , ,167134,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),53(@HSI-LITE-AE),820, , ,GE-1-1, , , , , , ,703205,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),1919, , ,GE-1-1, , , , , , ,CXNK00079805,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),57(@HSI-R-Turbo-AE),130, , ,GE-1-1, , , , , , ,CXNK0007951E,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),53(@HSI-LITE-AE),217, , ,GE-1-1, , , , , , ,707905,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),57(@HSI-R-Turbo-AE),821, , ,GE-1-1, , , , , , ,437733,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),504, , ,GE-1-1, , , , , , ,CXNK00078F74,N,Y,N,N,Y,
Eddyville, , ,3(@AE Data),57(@HSI-R-Turbo-AE),521, , ,GE-1-1, , , , , , ,876186,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),1919, , ,GE-1-1, , , , , , ,571837,N,Y,Y,Y,Y,
Leamington, , ,3(@AE Data),55(@HSI-R-Pro-AE),124, , ,GE-1-1, , , , , , ,984222,N,Y,Y,Y,Y,
Cave In Rock, , ,3(@AE Data),11(@AE Data 50/50),809, , ,GE-3-3, , , , , , ,CXNK00092BAC,N,N,N,N,Y,
Hicks, , ,3(@AE Data),53(@HSI-LITE-AE),1524, , ,GE-1-1, , , , , , ,781455,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),1723, , ,GE-1-1, , , , , , ,140865,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),53(@HSI-LITE-AE),629, , ,GE-1-1, , , , , , ,CXNK00079430,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),53(@HSI-LITE-AE),729, , ,GE-1-1, , , , , , ,279954,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),55(@HSI-R-Pro-AE),110, , ,GE-1-1, , , , , , ,763668,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),1720, , ,GE-1-1, , , , , , ,CXNK000F67F7,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),1707, , ,GE-1-1, , , , , , ,968657,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),53(@HSI-LITE-AE),2209, , ,GE-1-1, , , , , , ,239814,N,Y,Y,Y,Y,
Leamington, , ,3(@AE Data),53(@HSI-LITE-AE),148, , ,GE-1-1, , , , , , ,261722,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),53(@HSI-LITE-AE),1613, , ,GE-1-1, , , , , , ,531730,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),1720, , ,GE-2-2, , , , , , ,CXNK000F67F7,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),55(@HSI-R-Pro-AE),423, , ,GE-1-1, , , , , , ,733998,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),44(@HSI-B-Pro-AE),238, , ,GE-1-1, , , , , , ,692443,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),53(@HSI-LITE-AE),411, , ,GE-1-1, , , , , , ,CXNK000797F0,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),814, , ,GE-1-1, , , , , , ,733366,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),1915, , ,GE-1-1, , , , , , ,CXNK00079680,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),53(@HSI-LITE-AE),1506, , ,GE-1-1, , , , , , ,857103,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),53(@HSI-LITE-AE),407, , ,GE-1-1, , , , , , ,CXNK000798A3,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),55(@HSI-R-Pro-AE),816, , ,GE-1-1, , , , , , ,515621,N,Y,N,N,Y,
Hicks, , ,3(@AE Data),57(@HSI-R-Turbo-AE),1701, , ,GE-1-1, , , , , , ,366137,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),53(@HSI-LITE-AE),1710, , ,GE-1-1, , , , , , ,753920,N,Y,Y,Y,Y,
Equality, , ,23(@TLS),3(@AE TLS 10/10),3994, , ,GE-1-1, , , , , , ,CXNK000A09C8,N,N,N,N,N,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),2415, , ,GE-2-1, , , , , , ,CXNK0007964D,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),11(@AE Data 50/50),1009, , ,GE-1-1, , , , , , ,CXNK0007964D,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),1507, , ,GE-1-1, , , , , , ,282955,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),55(@HSI-R-Pro-AE),321, , ,GE-1-1, , , , , , ,CXNK0008E43B,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),55(@HSI-R-Pro-AE),234, , ,GE-1-1, , , , , , ,693013,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),53(@HSI-LITE-AE),1621, , ,GE-1-1, , , , , , ,737447,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),53(@HSI-LITE-AE),333, , ,GE-1-1, , , , , , ,104756,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),53(@HSI-LITE-AE),1516, , ,GE-1-1, , , , , , ,776198,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),53(@HSI-LITE-AE),1610, , ,GE-1-1, , , , , , ,666601,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),55(@HSI-R-Pro-AE),342, , ,GE-1-1, , , , , , ,CXNK0007DD74,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),53(@HSI-LITE-AE),1714, , ,GE-1-1, , , , , , ,406955,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),1113, , ,GE-1-1, , , , , , ,159714,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),53(@HSI-LITE-AE),1718, , ,GE-1-1, , , , , , ,607705,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),57(@HSI-R-Turbo-AE),305, , ,GE-1-1, , , , , , ,271106,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),57(@HSI-R-Turbo-AE),502, , ,GE-1-1, , , , , , ,710018,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),53(@HSI-LITE-AE),1607, , ,GE-1-1, , , , , , ,120792,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),1712, , ,GE-1-1, , , , , , ,504956,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),11(@AE Data 50/50),1009, , ,GE-1-1, , , , , , ,CXNK00061BD6,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),55(@HSI-R-Pro-AE),317, , ,GE-1-1, , , , , , ,565899,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),53(@HSI-LITE-AE),619, , ,GE-1-1, , , , , , ,667483,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),53(@HSI-LITE-AE),1706, , ,GE-1-1, , , , , , ,131571,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),55(@HSI-R-Pro-AE),648, , ,GE-1-1, , , , , , ,151076,N,Y,Y,Y,Y,
Leamington, , ,3(@AE Data),44(@HSI-B-Pro-AE),113, , ,GE-1-1, , , , , , ,384156,N,Y,N,N,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),2410, , ,GE-1-1, , , , , , ,CXNK00079828,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),1717, , ,GE-1-1, , , , , , ,357801,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),726, , ,GE-1-1, , , , , , ,CXNK0008DE91,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),53(@HSI-LITE-AE),1704, , ,GE-1-1, , , , , , ,470987,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),53(@HSI-LITE-AE),403, , ,GE-1-1, , , , , , ,212672,N,Y,Y,Y,Y,
